ionizable_lipid,ionizable_lipid_group,ionizable_lipid_structural_class,peg_lipid,sterol_lipid,helper_lipid,target_type,ionizable_mol_percent_est,helper_mol_percent_est,cholesterol_mol_percent_est,peg_mol_percent_est,total_structural_lipid_percent_est,non_peg_lipid_percent_est,peg_fraction_of_total_lipid_est,ionizable_fraction_of_non_peg_lipid_est,helper_fraction_of_structural_lipid_est,cholesterol_fraction_of_structural_lipid_est,ionizable_helper_ratio,ionizable_cholesterol_ratio,ionizable_peg_ratio,helper_cholesterol_ratio,helper_peg_ratio,cholesterol_peg_ratio,microfluidic_device_family,primary_aqueous_buffer,primary_aqueous_buffer_mM_est,aqueous_phase_pH,aqueous_buffer_acidity_proxy,organic_ethanol_percent_est,organic_phase_contains_aqueous_component,organic_fraction_post_mix,aqueous_fraction_post_mix,post_mix_ethanol_fraction_est,post_mix_buffer_concentration_est,post_mix_buffer_acidity_proxy,has_sterile_filtration,storage_buffer_identity,frr_est,ionizable_adv_MolWt,ionizable_adv_MolLogP,ionizable_adv_TPSA,ionizable_adv_NumHAcceptors,ionizable_adv_NumHDonors,ionizable_adv_NumRotatableBonds,ionizable_adv_HeavyAtomCount,ionizable_adv_FractionCSP3,ionizable_adv_RingCount,ionizable_adv_NumHeteroatoms,ionizable_adv_MolMR,ionizable_adv_FormalCharge,peg_adv_MolWt,peg_adv_MolLogP,peg_adv_TPSA,peg_adv_NumHAcceptors,peg_adv_NumHDonors,peg_adv_NumRotatableBonds,peg_adv_HeavyAtomCount,peg_adv_FractionCSP3,peg_adv_NumHeteroatoms,peg_adv_MolMR,peg_adv_FormalCharge,helper_adv_MolWt,helper_adv_MolLogP,helper_adv_TPSA,helper_adv_NumHAcceptors,helper_adv_NumHDonors,helper_adv_NumRotatableBonds,helper_adv_HeavyAtomCount,helper_adv_FractionCSP3,helper_adv_NumHeteroatoms,helper_adv_MolMR,helper_adv_FormalCharge,total_nitrogen_count,ionizable_nitrogen_count,quaternary_nitrogen_count,nitrogen_to_molecular_weight,ionizable_nitrogen_to_molecular_weight,particle_size_nm_std
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,50.0,25.0,23.5,1.5,48.5,98.5,0.015,0.5076142131979695,0.5154639175257731,0.4845360824742268,2.0,2.127659574468085,33.333333333333336,1.0638297872340425,16.666666666666668,15.666666666666666,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,119.8
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,102.5
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,110.6
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,25.0,37.5,2.5,62.5,97.5,0.025,0.358974358974359,0.4,0.6,1.4,0.9333333333333333,14.0,0.6666666666666666,10.0,15.0,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,105.5
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,28.0,34.5,2.5,62.5,97.5,0.025,0.358974358974359,0.448,0.552,1.25,1.0144927536231885,14.0,0.8115942028985508,11.2,13.8,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,108.6
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,20.0,42.5,2.5,62.5,97.5,0.025,0.358974358974359,0.32,0.68,1.75,0.8235294117647058,14.0,0.47058823529411764,8.0,17.0,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,112.5
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,50.0,10.0,37.5,2.5,47.5,97.5,0.025,0.5128205128205128,0.21052631578947367,0.7894736842105263,5.0,1.3333333333333333,20.0,0.26666666666666666,4.0,15.0,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,94.8
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,45.0,16.0,36.5,2.5,52.5,97.5,0.025,0.46153846153846156,0.3047619047619048,0.6952380952380952,2.8125,1.2328767123287672,18.0,0.4383561643835616,6.4,14.6,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,115.6
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,45.0,10.0,42.5,2.5,52.5,97.5,0.025,0.46153846153846156,0.19047619047619047,0.8095238095238095,4.5,1.0588235294117647,18.0,0.23529411764705882,4.0,17.0,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,87.6
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,47.5,1.5,63.5,98.5,0.015,0.3553299492385787,0.25196850393700787,0.7480314960629921,2.1875,0.7368421052631579,23.333333333333332,0.3368421052631579,10.666666666666666,31.666666666666668,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,140.6
A2-Iso5-2DC18,A2-Iso5-2DC18,iso5_dendrimer_like_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.2,2.8,62.2,97.2,0.027999999999999997,0.36008230452674894,0.2572347266881029,0.7427652733118971,2.1875,0.7575757575757576,12.5,0.3463203463203463,5.714285714285714,16.500000000000004,generic_microfluidic_chip,citrate,10.0,3.0,3.3333333333333335,100.0,False,0.75,0.25,0.75,2.5,0.8333333333333334,False,PBS,0.3333333333333333,726.2319999999995,13.561699999999977,45.14000000000001,5.0,0.0,36.0,52.0,0.8723404255319149,2.0,5.0,227.5449999999989,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0041309113341191275,0.0041309113341191275,88.6
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,770.1499999999996,8.356800000000007,114.92000000000003,11.0,0.0,40.0,54.0,0.9069767441860465,0.0,11.0,218.482999999999,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.003895345062650135,0.003895345062650135,149.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,883.3539999999992,10.721499999999994,140.94,12.0,1.0,48.0,62.0,0.92,0.0,12.0,253.68239999999878,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,4.0,4.0,0.0,0.0045281959440948965,0.0045281959440948965,161.6
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,938.473999999999,13.037999999999982,114.92000000000003,11.0,0.0,52.0,66.0,0.9272727272727272,0.0,11.0,273.8869999999991,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.003196678863772468,0.003196678863772468,166.6
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,1036.6629999999986,15.192299999999971,114.92000000000003,11.0,0.0,55.0,73.0,0.9354838709677419,0.0,11.0,305.9259999999997,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.002893900910903547,0.002893900910903547,173.9
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,994.5819999999987,14.598399999999973,114.92000000000003,11.0,0.0,56.0,70.0,0.9322033898305084,0.0,11.0,292.35499999999945,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0030163425439028693,0.0030163425439028693,160.0
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,1050.6899999999985,16.158799999999967,114.92000000000003,11.0,0.0,60.0,74.0,0.9365079365079365,0.0,11.0,310.82299999999975,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.002855266539131432,0.002855266539131432,163.2
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,1092.7709999999986,17.32909999999998,114.92000000000003,11.0,0.0,63.0,77.0,0.9393939393939394,0.0,11.0,324.67400000000004,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.002745314434588769,0.002745314434588769,138.9
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,1162.9059999999988,19.279599999999995,114.92000000000003,11.0,0.0,68.0,82.0,0.9436619718309859,0.0,11.0,347.75900000000047,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.002579744192565868,0.002579744192565868,139.5
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,1219.013999999999,20.840000000000007,114.92000000000003,11.0,0.0,72.0,86.0,0.9466666666666667,0.0,11.0,366.2270000000008,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.002461005369913719,0.002461005369913719,118.5
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,1331.2299999999987,23.96080000000003,114.92000000000003,11.0,0.0,80.0,94.0,0.9518072289156626,0.0,11.0,403.1630000000016,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.002253554982985662,0.002253554982985662,180.7
Custom lipid,custom_lipid,custom_lipid,C14-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,90.0,True,0.5,0.5,0.45,5.0,,False,PBS,1.0,1443.4459999999992,27.08160000000006,114.92000000000003,11.0,0.0,88.0,102.0,0.9560439560439561,0.0,11.0,440.0990000000023,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,3.0,0.0,0.0020783597030993896,0.0020783597030993896,190.7
DLin-KC2-DMA,DLin-KC2-DMA,DLin_unsaturated_tertiary_amine_lipid,DMG-PEG2000,cholesterol,DSPC,empty,20.0,31.5,47.5,1.0,79.0,99.0,0.01,0.20202020202020202,0.3987341772151899,0.6012658227848101,0.6349206349206349,0.42105263157894735,20.0,0.6631578947368421,31.5,47.5,t_junction,acetate,25.0,4.0,6.25,100.0,False,0.25,0.75,0.25,18.75,4.6875,False,PBS,3.0,642.1100000000001,13.456999999999976,21.700000000000003,3.0,0.0,33.0,46.0,0.813953488372093,1.0,3.0,204.67699999999917,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0015573655604179965,0.0015573655604179965,36.0
DLin-KC2-DMA,DLin-KC2-DMA,DLin_unsaturated_tertiary_amine_lipid,DMG-PEG2000,cholesterol,DSPC,empty,40.0,11.5,47.5,1.0,59.0,99.0,0.01,0.40404040404040403,0.19491525423728814,0.8050847457627118,3.4782608695652173,0.8421052631578947,40.0,0.24210526315789474,11.5,47.5,t_junction,acetate,25.0,4.0,6.25,100.0,False,0.25,0.75,0.25,18.75,4.6875,False,PBS,3.0,642.1100000000001,13.456999999999976,21.700000000000003,3.0,0.0,33.0,46.0,0.813953488372093,1.0,3.0,204.67699999999917,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0015573655604179965,0.0015573655604179965,35.0
DLin-KC2-DMA,DLin-KC2-DMA,DLin_unsaturated_tertiary_amine_lipid,DMG-PEG2000,cholesterol,DSPC,empty,50.0,10.0,38.5,1.0,48.5,98.5,0.010050251256281407,0.5076142131979695,0.20618556701030927,0.7938144329896907,5.0,1.2987012987012987,50.0,0.2597402597402597,10.0,38.5,t_junction,acetate,25.0,4.0,6.25,100.0,False,0.25,0.75,0.25,18.75,4.6875,False,PBS,3.0,642.1100000000001,13.456999999999976,21.700000000000003,3.0,0.0,33.0,46.0,0.813953488372093,1.0,3.0,204.67699999999917,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0015573655604179965,0.0015573655604179965,35.1
DLin-KC2-DMA,DLin-KC2-DMA,DLin_unsaturated_tertiary_amine_lipid,DMG-PEG2000,,DOPC,empty,90.0,8.5,0.0,1.5,8.5,98.5,0.015,0.9137055837563451,1.0,0.0,10.588235294117647,,60.0,,5.666666666666667,0.0,t_junction,acetate,25.0,4.0,6.25,100.0,False,0.25,0.75,0.25,18.75,4.6875,False,PBS,3.0,642.1100000000001,13.456999999999976,21.700000000000003,3.0,0.0,33.0,46.0,0.813953488372093,1.0,3.0,204.67699999999917,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,786.1289999999992,11.724199999999989,111.19,8.0,0.0,40.0,54.0,0.8636363636363636,10.0,222.15289999999897,0.0,1.0,1.0,0.0,0.0015573655604179965,0.0015573655604179965,51.3
DLin-KC2-DMA,DLin-KC2-DMA,DLin_unsaturated_tertiary_amine_lipid,DMG-PEG2000,,,empty,98.5,1.5,0.0,0.0,1.5,100.0,0.0,0.985,1.0,0.0,65.66666666666667,,,,,,t_junction,acetate,25.0,4.0,6.25,100.0,False,0.25,0.75,0.25,18.75,4.6875,False,PBS,3.0,642.1100000000001,13.456999999999976,21.700000000000003,3.0,0.0,33.0,46.0,0.813953488372093,1.0,3.0,204.67699999999917,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,,,,,,,,,,,,1.0,1.0,0.0,0.0015573655604179965,0.0015573655604179965,90.7
DODMA,DODMA,DOD_like_tertiary_amine_lipid,PEG-lipid,cholesterol,DSPC,empty,20.0,31.5,47.0,1.0,78.5,98.5,0.010050251256281407,0.20304568527918782,0.4012738853503185,0.5987261146496815,0.6349206349206349,0.425531914893617,20.0,0.6702127659574468,31.5,47.0,t_junction,acetate,25.0,4.0,6.25,100.0,False,0.25,0.75,0.25,18.75,4.6875,False,PBS,3.0,620.1039999999999,13.02479999999998,21.700000000000003,3.0,0.0,37.0,44.0,0.9024390243902439,0.0,3.0,198.01699999999923,0.0,4235.226999999996,6.870700000000158,868.000000000001,92.0,1.0,284.0,289.0,0.9949238578680203,92.0,1055.8648000000069,0.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0016126327196728293,0.0016126327196728293,38.0
DODMA,DODMA,DOD_like_tertiary_amine_lipid,PEG-lipid,cholesterol,DSPC,empty,40.0,11.5,47.0,1.0,58.5,98.5,0.010050251256281407,0.40609137055837563,0.19658119658119658,0.8034188034188035,3.4782608695652173,0.851063829787234,40.0,0.24468085106382978,11.5,47.0,t_junction,acetate,25.0,4.0,6.25,100.0,False,0.25,0.75,0.25,18.75,4.6875,False,PBS,3.0,620.1039999999999,13.02479999999998,21.700000000000003,3.0,0.0,37.0,44.0,0.9024390243902439,0.0,3.0,198.01699999999923,0.0,4235.226999999996,6.870700000000158,868.000000000001,92.0,1.0,284.0,289.0,0.9949238578680203,92.0,1055.8648000000069,0.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0016126327196728293,0.0016126327196728293,36.0
